Id,SalePrice
2859,145174.78333333333
2860,123418.10666666667
2861,138328.45
2862,189053.38666666666
2863,116418.84333333334
2864,255845.09166666667
2865,141250.88333333333
2866,135532.06619047618
2867,98066.19833333333
2868,106322.63833333334
2869,122133.575
2870,160629.37166666667
2871,107113.48
2872,59341.25833333333
2873,103811.71666666666
2874,138130.63
2875,115525.97166666666
2876,159450.835
2877,141518.57333333333
2878,166587.66333333333
2879,141033.55333333334
2880,105907.27333333333
2881,146293.0
2882,163687.73
2883,169021.15
2884,178353.835
2885,183090.045
2886,199258.565
2887,103125.58833333333
2888,126726.24333333333
2889,60781.651666666665
2890,91096.62666666666
2891,137124.52666666667
2892,62926.22666666667
2893,108161.065
2894,62057.59333333333
2895,315656.2866666667
2896,291158.7166666667
2897,195543.97833333333
2898,144106.00833333333
2899,227996.655
2900,156880.065
2901,191081.34
2902,182964.27
2903,347727.83666666667
2904,357196.8466666667
2905,113884.585
2906,203928.57666666666
2907,115770.98166666667
2908,128292.81833333333
2909,147752.935
2910,87572.65166666667
2911,86747.84666666666
2912,153025.58666666667
2913,87848.50333333333
2914,85576.64333333333
2915,86920.31666666667
2916,85962.60333333333
2917,155447.34333333332
2918,109478.19666666667
2919,226057.94833333333
